,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1798,0.282,-0.639,0.524,-0.734,0.375
mkt-rf,0.999,0.025,40.493,0.0,0.95,1.048
FX Factor,0.0065,0.01,0.652,0.515,-0.013,0.026
