,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0242,0.114,-0.212,0.832,-0.249,0.201
mkt-rf,1.0097,0.027,37.177,0.0,0.956,1.063
FX Factor,0.0009,0.004,0.223,0.824,-0.007,0.009
