,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1038,0.294,0.353,0.724,-0.475,0.683
mkt-rf,0.9847,0.026,38.216,0.0,0.934,1.035
FX Factor,-0.004,0.01,-0.381,0.704,-0.024,0.016
