,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1912,0.107,-1.787,0.075,-0.402,0.02
mkt-rf,1.0046,0.017,57.453,0.0,0.97,1.039
FX Factor,0.0062,0.003,1.81,0.072,-0.001,0.013
