,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.393,0.205,-1.916,0.057,-0.797,0.011
mkt-rf,0.9586,0.018,53.31,0.0,0.923,0.994
FX Factor,0.0135,0.007,1.866,0.063,-0.001,0.028
