,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1234,0.104,1.183,0.238,-0.082,0.329
mkt-rf,0.9999,0.017,58.661,0.0,0.966,1.033
FX Factor,-0.0041,0.003,-1.216,0.225,-0.011,0.003
