,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0007,0.063,-0.011,0.991,-0.126,0.124
mkt-rf,1.0025,0.01,98.811,0.0,0.982,1.022
FX Factor,0.0001,0.003,0.049,0.961,-0.005,0.005
