,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1153,0.143,-0.806,0.421,-0.397,0.166
mkt-rf,1.031,0.034,30.3,0.0,0.964,1.098
FX Factor,0.0044,0.005,0.831,0.407,-0.006,0.015
