,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1205,0.072,-1.676,0.095,-0.262,0.021
mkt-rf,1.0162,0.011,88.389,0.0,0.994,1.039
FX Factor,0.0047,0.003,1.642,0.102,-0.001,0.01
