,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0884,0.063,1.407,0.161,-0.035,0.212
mkt-rf,0.9686,0.015,64.812,0.0,0.939,0.998
FX Factor,-0.0035,0.002,-1.495,0.136,-0.008,0.001
