,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1011,0.153,-0.66,0.51,-0.403,0.201
mkt-rf,0.9983,0.013,74.339,0.0,0.972,1.025
FX Factor,0.0036,0.005,0.663,0.508,-0.007,0.014
