,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.016,0.045,-0.356,0.722,-0.105,0.073
mkt-rf,1.0007,0.007,139.303,0.0,0.987,1.015
FX Factor,0.0006,0.002,0.323,0.747,-0.003,0.004
