,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0995,0.138,0.724,0.47,-0.171,0.371
mkt-rf,0.9842,0.022,43.783,0.0,0.94,1.029
FX Factor,-0.0036,0.004,-0.818,0.414,-0.012,0.005
