,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2169,0.159,1.364,0.174,-0.096,0.53
mkt-rf,0.9853,0.014,70.702,0.0,0.958,1.013
FX Factor,-0.008,0.006,-1.427,0.155,-0.019,0.003
