,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0338,0.089,-0.378,0.706,-0.21,0.142
mkt-rf,0.9973,0.021,46.891,0.0,0.955,1.039
FX Factor,0.0011,0.003,0.328,0.743,-0.005,0.008
