,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1144,0.093,1.236,0.218,-0.068,0.297
mkt-rf,0.9808,0.015,66.284,0.0,0.952,1.01
FX Factor,-0.0047,0.004,-1.279,0.202,-0.012,0.003
