,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1927,0.198,-0.971,0.333,-0.584,0.198
mkt-rf,1.0434,0.047,22.106,0.0,0.95,1.136
FX Factor,0.0072,0.007,0.984,0.326,-0.007,0.022
