,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2894,0.288,-1.003,0.317,-0.858,0.279
mkt-rf,0.9791,0.025,38.726,0.0,0.929,1.029
FX Factor,0.0101,0.01,0.989,0.324,-0.01,0.03
