,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0025,0.072,-0.035,0.972,-0.145,0.14
mkt-rf,0.9863,0.012,83.362,0.0,0.963,1.01
FX Factor,-0.0002,0.002,-0.1,0.92,-0.005,0.004
