,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0358,0.052,-0.69,0.491,-0.138,0.066
mkt-rf,1.0045,0.008,121.27,0.0,0.988,1.021
FX Factor,0.0014,0.002,0.683,0.495,-0.003,0.005
