,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0687,0.094,0.734,0.463,-0.116,0.253
mkt-rf,0.9912,0.015,66.325,0.0,0.962,1.021
FX Factor,-0.0026,0.004,-0.702,0.484,-0.01,0.005
