,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1426,0.118,1.21,0.228,-0.09,0.375
mkt-rf,0.9489,0.028,33.847,0.0,0.894,1.004
FX Factor,-0.0056,0.004,-1.286,0.2,-0.014,0.003
