,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0272,0.054,-0.505,0.614,-0.133,0.079
mkt-rf,0.9975,0.009,113.239,0.0,0.98,1.015
FX Factor,0.0008,0.002,0.462,0.645,-0.003,0.004
