,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0471,0.068,0.69,0.491,-0.087,0.181
mkt-rf,0.9775,0.016,60.24,0.0,0.946,1.009
FX Factor,-0.0019,0.003,-0.765,0.445,-0.007,0.003
