,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0545,0.165,-0.331,0.741,-0.379,0.27
mkt-rf,1.017,0.039,25.964,0.0,0.94,1.094
FX Factor,0.0021,0.006,0.34,0.734,-0.01,0.014
