,coef,std err,t,P>|t|,[0.025,0.975]
const,0.1962,0.201,0.975,0.33,-0.2,0.593
mkt-rf,0.9595,0.018,54.413,0.0,0.925,0.994
FX Factor,-0.0077,0.007,-1.086,0.279,-0.022,0.006
