,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2795,0.167,1.675,0.095,-0.049,0.608
mkt-rf,0.9577,0.04,24.128,0.0,0.879,1.036
FX Factor,-0.0101,0.006,-1.636,0.103,-0.022,0.002
