,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0362,0.122,-0.298,0.766,-0.276,0.203
mkt-rf,1.0267,0.029,35.505,0.0,0.97,1.084
FX Factor,0.0016,0.004,0.364,0.716,-0.007,0.01
