,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0575,0.04,-1.433,0.153,-0.137,0.022
mkt-rf,1.0002,0.007,152.429,0.0,0.987,1.013
FX Factor,0.0018,0.001,1.412,0.159,-0.001,0.004
