,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0972,0.148,-0.657,0.512,-0.389,0.194
mkt-rf,0.9831,0.013,75.772,0.0,0.958,1.009
FX Factor,0.0033,0.005,0.629,0.53,-0.007,0.014
