,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0325,0.095,-0.34,0.734,-0.22,0.156
mkt-rf,0.9925,0.016,63.646,0.0,0.962,1.023
FX Factor,0.0008,0.003,0.266,0.79,-0.005,0.007
