,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1135,0.118,-0.96,0.338,-0.346,0.119
mkt-rf,0.9959,0.019,51.566,0.0,0.958,1.034
FX Factor,0.0036,0.004,0.932,0.352,-0.004,0.011
