,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1832,0.258,-0.709,0.479,-0.692,0.326
mkt-rf,0.9264,0.023,40.895,0.0,0.882,0.971
FX Factor,0.0055,0.009,0.6,0.549,-0.013,0.023
