,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0359,0.043,-0.845,0.399,-0.12,0.048
mkt-rf,1.0046,0.007,147.869,0.0,0.991,1.018
FX Factor,0.0014,0.002,0.844,0.4,-0.002,0.005
