,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0705,0.08,0.884,0.378,-0.087,0.228
mkt-rf,0.9888,0.019,52.128,0.0,0.951,1.026
FX Factor,-0.0026,0.003,-0.87,0.385,-0.008,0.003
