,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.2624,0.193,-1.362,0.174,-0.642,0.117
mkt-rf,0.9715,0.017,57.558,0.0,0.938,1.005
FX Factor,0.009,0.007,1.318,0.189,-0.004,0.022
