,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0263,0.089,0.296,0.767,-0.149,0.201
mkt-rf,0.9999,0.014,68.965,0.0,0.971,1.028
FX Factor,-0.0009,0.003,-0.311,0.756,-0.007,0.005
