,coef,std err,t,P>|t|,[0.025,0.975]
const,0.2742,0.135,2.025,0.044,0.007,0.541
mkt-rf,0.9734,0.032,30.214,0.0,0.91,1.037
FX Factor,-0.0097,0.005,-1.932,0.055,-0.019,0.0
