,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0424,0.067,0.63,0.529,-0.09,0.175
mkt-rf,1.0024,0.011,91.024,0.0,0.981,1.024
FX Factor,-0.0013,0.002,-0.601,0.548,-0.006,0.003
