,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0166,0.066,-0.25,0.803,-0.147,0.114
mkt-rf,1.0103,0.011,95.451,0.0,0.989,1.031
FX Factor,0.001,0.003,0.399,0.69,-0.004,0.006
