,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0302,0.198,0.152,0.879,-0.36,0.42
mkt-rf,1.002,0.017,57.793,0.0,0.968,1.036
FX Factor,-0.0011,0.007,-0.151,0.88,-0.015,0.013
