,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0109,0.06,-0.182,0.856,-0.129,0.107
mkt-rf,1.0023,0.01,104.905,0.0,0.984,1.021
FX Factor,0.0005,0.002,0.214,0.83,-0.004,0.005
