,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0018,0.054,0.033,0.973,-0.105,0.108
mkt-rf,0.997,0.009,112.694,0.0,0.98,1.014
FX Factor,-0.0001,0.002,-0.068,0.946,-0.004,0.003
