,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0385,0.055,0.7,0.485,-0.07,0.147
mkt-rf,0.9791,0.013,74.896,0.0,0.953,1.005
FX Factor,-0.0016,0.002,-0.809,0.419,-0.006,0.002
