,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0297,0.054,-0.548,0.585,-0.137,0.077
mkt-rf,0.9918,0.009,111.706,0.0,0.974,1.009
FX Factor,0.0008,0.002,0.43,0.668,-0.003,0.004
