,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0334,0.067,0.499,0.618,-0.098,0.165
mkt-rf,0.9782,0.016,61.55,0.0,0.947,1.01
FX Factor,-0.0014,0.002,-0.582,0.561,-0.006,0.003
