,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0651,0.049,-1.332,0.184,-0.161,0.031
mkt-rf,1.0121,0.008,129.574,0.0,0.997,1.027
FX Factor,0.0027,0.002,1.391,0.166,-0.001,0.006
