,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0602,0.146,-0.412,0.681,-0.348,0.228
mkt-rf,1.0061,0.024,42.14,0.0,0.959,1.053
FX Factor,0.0021,0.005,0.446,0.656,-0.007,0.011
