,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0004,0.142,0.003,0.998,-0.28,0.281
mkt-rf,1.0064,0.034,29.691,0.0,0.94,1.073
FX Factor,0.0001,0.005,0.02,0.984,-0.01,0.01
