,coef,std err,t,P>|t|,[0.025,0.975]
const,0.3826,0.267,1.431,0.154,-0.144,0.909
mkt-rf,1.0351,0.023,44.17,0.0,0.989,1.081
FX Factor,-0.0131,0.009,-1.387,0.167,-0.032,0.005
