,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1522,0.118,-1.289,0.199,-0.385,0.08
mkt-rf,1.037,0.028,36.921,0.0,0.982,1.092
FX Factor,0.0056,0.004,1.296,0.196,-0.003,0.014
