,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.043,0.114,-0.379,0.705,-0.267,0.181
mkt-rf,0.9971,0.019,53.724,0.0,0.961,1.034
FX Factor,0.0013,0.004,0.364,0.716,-0.006,0.009
