,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0427,0.138,-0.309,0.758,-0.315,0.23
mkt-rf,0.9402,0.023,41.641,0.0,0.896,0.985
FX Factor,-2.135e-05,0.004,-0.005,0.996,-0.009,0.009
