,coef,std err,t,P>|t|,[0.025,0.975]
const,0.126,0.06,2.103,0.036,0.008,0.244
mkt-rf,0.9511,0.014,66.732,0.0,0.923,0.979
FX Factor,-0.005,0.002,-2.257,0.025,-0.009,-0.001
