,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0361,0.046,-0.776,0.438,-0.128,0.055
mkt-rf,1.0089,0.007,135.93,0.0,0.994,1.024
FX Factor,0.0016,0.002,0.861,0.39,-0.002,0.005
