,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0062,0.046,0.134,0.894,-0.085,0.097
mkt-rf,0.9976,0.007,135.205,0.0,0.983,1.012
FX Factor,-0.0003,0.002,-0.163,0.87,-0.004,0.003
