,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.1705,0.07,-2.441,0.015,-0.308,-0.033
mkt-rf,1.0243,0.011,91.787,0.0,1.002,1.046
FX Factor,0.0067,0.003,2.428,0.016,0.001,0.012
