,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0172,0.058,0.299,0.766,-0.096,0.131
mkt-rf,0.9958,0.009,108.2,0.0,0.978,1.014
FX Factor,-0.0007,0.002,-0.317,0.752,-0.005,0.004
