,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0513,0.054,0.947,0.345,-0.055,0.158
mkt-rf,0.9982,0.009,112.695,0.0,0.981,1.016
FX Factor,-0.0017,0.002,-0.988,0.324,-0.005,0.002
