,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.3055,0.14,-2.185,0.03,-0.581,-0.03
mkt-rf,0.9831,0.012,80.246,0.0,0.959,1.007
FX Factor,0.0107,0.005,2.158,0.032,0.001,0.02
