,coef,std err,t,P>|t|,[0.025,0.975]
const,0.0604,0.29,0.208,0.835,-0.511,0.631
mkt-rf,1.0334,0.025,40.679,0.0,0.983,1.083
FX Factor,-0.0016,0.01,-0.155,0.877,-0.022,0.019
