,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0885,0.075,-1.185,0.237,-0.236,0.059
mkt-rf,1.0158,0.012,85.14,0.0,0.992,1.039
FX Factor,0.0036,0.003,1.221,0.223,-0.002,0.009
