,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0584,0.066,-0.884,0.378,-0.188,0.072
mkt-rf,1.0137,0.016,64.523,0.0,0.983,1.045
FX Factor,0.0021,0.002,0.881,0.379,-0.003,0.007
