,coef,std err,t,P>|t|,[0.025,0.975]
const,-0.0009,0.057,-0.016,0.987,-0.113,0.111
mkt-rf,0.9901,0.009,106.751,0.0,0.972,1.008
FX Factor,-0.0003,0.002,-0.137,0.891,-0.004,0.003
